	HC25_Jrk_FB_2_ZT10	HC25_Jrk_FB_2_ZT14	HC25_Jrk_FB_2_ZT18	HC25_Jrk_FB_2_ZT2	HC25_Jrk_FB_2_ZT22	HC25_Jrk_FB_2_ZT6	HC25_Jrk_FB_ZT10	HC25_Jrk_FB_ZT14	HC25_Jrk_FB_ZT18	HC25_Jrk_FB_ZT2	HC25_Jrk_FB_ZT22	HC25_Jrk_FB_ZT6
FBgn0259151	0	0	0.0451681	0.0415041	0	0.0418555	0	0	0.0749691	0	0	0.0321562
FBgn0259152	13.66860261	9.646060009	13.0239	10.51290002	6.600924	10.3991	15.9371	14.04471554	11.56095	8.60151	8.23324	12.07560004
FBgn0259162	0	0	0	0	0	0	0.0210134	0	0	0	0	0
FBgn0259163	9.59026	8.405504025	9.22596	9.322642	6.607209015	10.024541	8.1847761	14.832323	9.984868	9.120539	6.873261	11.214614
FBgn0259164	1.70557	1.17017	1.4983	1.05775	0.765045	0.778864	1.10377	1.31148	1.0008	0.839912	1.06823	0.78049
FBgn0259166	11.64509	9.91084	10.30629	9.13827	8.90939	6.31367	11.3745	11.16759	13.09303	10.14153	11.24394	11.30559
FBgn0259167	0.282132	0.281852	0.227684	0.2452514	0.135787	0.4330533	0.217675	0.51154	0.251196	0.167992	0.0793943	0.358819
FBgn0259168	3.5195025	1.6123007	4.3674796	2.88588718	1.9029206	1.949632338	4.7318726	5.072742	2.673739	1.857263563	1.44720356	3.090931
FBgn0259170	10.19750794	6.305704652	6.998951	6.3828779	3.156711706	7.125310626	6.764209469	11.98636523	6.680973695	4.88329403	3.376288154	8.2320347
FBgn0259171	1.9847534	1.68974	2.1437347	2.0605717	1.971226269	2.0780075	2.4011742	4.2239911	2.4984867	1.7768632	1.1899505	2.875401
FBgn0259173	1.01550128	0.34849053	0.45056197	0.55415367	0.451121	0.471976	0.575251	0.46336416	0.455203	0.397964742	0.376302	0.278926
FBgn0259174	12.88298	8.567812	13.4541794	12.033283	4.862543	10.336217	17.65665221	16.637678	11.996602	8.526187	7.73501	11.084897
FBgn0259175	6.51526	3.61024	3.615544	3.376730802	1.41525	3.466331	3.200887	5.735539	3.405073	2.619745	1.946577	3.158943
FBgn0259176	22.695158	9.431576	21.896025	18.979074	6.9127112	19.137107	19.3741155	46.1109494	17.1997393	16.1559724	13.36126	23.4414653
FBgn0259178	3.6733	1.936587	4.89994	3.898700035	1.608305849	3.10472	5.931542357	4.95507	4.3554	3.4543419	3.855725	3.866229
FBgn0259179	0	0	0.0800448	0.0618673	0	0	0.0689423	0.0652875	0.0558756	0.00682284	0	0.106433
FBgn0259183	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0259184	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0259185	0	0	0	0.0230578	0	0	0	0	0	0	0	0
FBgn0259187	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0259188	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0259189	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0259190	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0259192	0.198949	0	0.15772	0.0120772	0	0	0	0	0	0.10875	0	0
FBgn0259193	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0259194	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0259195	0	0	0	0	0	0	0.138163	0	0	0	0	0.117236
FBgn0259196	0	0	0	0	0	0	0.125841	0	0	0	0	0
FBgn0259198	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0259199	0.70274	0.830953	1.29751	0.873273	0.624758	0.728826	1.45724	0.96226	1.00627	0.979164	1.13784	0.676586
FBgn0259200	0.922908	0.830953	1.29751	1.337273	0.624758	0.903309	2.57952	1.245185	1.524955	1.0152908	1.13784	1.49483
FBgn0259201	87.40644	80.54188	79.38939	77.07258	75.96508	80.20386	67.25942	67.21641	61.37279	68.34554	66.16053	78.81952
FBgn0259202	21.97983	18.52391	18.59863	19.52688	16.231341	19.34706	23.36858	22.570507	19.31225	20.29425	19.52965	20.10217
FBgn0259203	34.59378904	31.134253	35.11257	34.898633	31.75691084	33.86920207	42.5173444	39.026798	32.62075	36.63351166	42.2255803	40.81491223
FBgn0259204	21.42072	20.45718	18.22102	22.27747	21.64399	20.86132	25.6828	20.09971	21.0909	23.42594	25.56532	23.9905
FBgn0259209	844.26783	770.67331	765.25396	504.02409	590.94161	450.03686	546.9606	592.36618	463.36331	488.88246	571.72633	409.71612
FBgn0259210	0	0.0308064	0.07792725	0.0593886	0.022551	0.0399275	0.108452	0.0702877	0.115084	0.0594188	0.107958	0
FBgn0259211	2.6699405	1.7589607	1.8488934	2.42162	1.223235	2.3294034	2.0922719	6.535338	2.2230131	1.7310512	1.361884	2.9272979
FBgn0259212	5.8194262	3.0175518	7.5907069	6.038044558	2.3356524	4.1521601	9.05824915	10.0051775	6.4028137	3.429144	2.729479234	5.375562621
FBgn0259213	0.05963271	0	0.03151675	0	0	0	0.02644229	0.02570602	0.039232181	0.02897536	0.02632201	0.06731285
FBgn0259214	48.7894845	38.98874557	33.40940311	39.61008788	13.56330199	46.50754796	33.90495195	67.59623137	29.84073661	28.2978276	16.980898	53.0386874
FBgn0259215	0.0392082	0.221181	0	0.0856849	0.0650725	0.115214	0.156472	0.10141	0.051591	0.0857284	0.0519201	0.132772
FBgn0259216	0.771187	0.4863233	0.6580847	0.6538143	0.198559	0.6462055	0.5693001	2.114546	0.348934	0.5183036	0.338586	0.8175207
FBgn0259219	18.278101	15.81176	13.55546465	13.959221	14.027854	13.89785702	11.32316	18.747212	16.387498	13.978724	14.759294	14.24875576
FBgn0259221	18.2358336	15.3096703	17.65650041	17.9083249	12.87017175	16.81704665	17.29581416	21.73919	14.3010146	14.897133	11.4707662	17.297307
FBgn0259222	0.129911	0.114011311	0.118507	0.218437405	0.158982046	0.119295	0.10801	0.1742474	0	0.119221866	0.0645111	0.142450732
FBgn0259223	0.246189	0.462932	0.390342	0.269008	0.510738	0.180857	0.327498	0.477566	0	0.089715	0	0.347366
FBgn0259224	9.07733	5.714087	9.27998	9.76784	4.81472	12.07812196	7.851576341	21.29945751	9.016302608	9.063611	5.776231	13.43848843
FBgn0259226	0.0622971	0.0292858	0	0.0340357	0.0258481	0.0457651	0.0621539	0.100705	0	0.034053	0.0412474	0.0351598
FBgn0259227	12.9719	9.19539	12.0446	9.76225	6.64457	11.4766	10.6144	13.2274	10.7079	6.55682	4.59717	11.0398
FBgn0259228	3.637672878	2.2449766	4.307043	2.686337	1.098577255	2.737426	4.412996	6.18717307	3.7681375	2.119600519	1.66710331	3.3842706
FBgn0259229	9.62925	10.8229	7.56438	10.5058	6.8647	13.151	5.93895	7.24525	6.19121	6.87454	4.31802	8.12727
FBgn0259230	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0259231	0	0.031321	0.0792291	0.0121337	0.0276444	0.0301495	0.0221578	0	0.168621	0.0364196	0.0661708	0.0188016
FBgn0259233	0.134044	0	0.0708441	0.0162743	0.018539	0.0656483	0.0445787	0.0433373	0.102887	0.0244239	0.0147919	0.0756531
FBgn0259236	2.081579	2.036279	1.553401	1.249184	1.510758	1.123654	1.203052	2.607312	1.140404	0.99818	0.889229	2.328415
FBgn0259237	0.385414	0.144946	0	0.126341	0.0319828	0.056627	0	0.19937	0	0.140451	0.0255185	0.0870094
FBgn0259238	138.55019	117.423584	131.730485	103.556503	110.738309	99.391318	132.9918	99.83659	102.641534	97.356904	87.938015	123.551509
FBgn0259239	0.214943	0.0757832	0.1704	0.107647	0.0222958	0.0986891	0.107224	0.22585	0.141413	0.0489552	0.0355788	0.181967
FBgn0259241	0.092535	0.0435006	0.0366795	0.117964	0.0383943	0.0679787	0.0615483	0.179503	0.0608798	0.0505818	0.0306341	0.0783387
FBgn0259242	0.0903343	0.0636991	0.2221284	0.20564	0.224887	0.199086	0.195275	0.0876169	0.1312984	0.07243818	0.104669	0.1259559
FBgn0259243	26.46946627	22.72113412	29.40366808	23.45704948	17.5609032	24.12012938	29.44971838	32.91337714	27.90722049	18.79683826	16.51741519	24.35971438
FBgn0259244	0.17905476	0.112230658	0.094632969	0.121084207	0.123821075	0.087691844	0.142079258	0.39306707	0.125985051	0.149004747	0.15387997	0.153173862
FBgn0259245	0.071439131	0.044777708	0.075513018	0.034693735	0.039521528	0.052480889	0.095033009	0.015397728	0.031333599	0.017355773	0.031533531	0.026879687
FBgn0259246	0.0255443	0	0	0.00786368	0	0.0079302	0.024731339	0.0558375	0.021305	0.0118008	0.0142939	0.03147831
FBgn0259481	23.370717	20.26708	22.21461	20.050125	17.590086	20.021045	25.443272	29.191703	24.353112	15.21276	11.571428	23.544886
FBgn0259482	28.947	19.5902	22.7266	24.6012	15.8981	23.5254	26.9738	20.2547	22.7247	23.1869	21.3882	22.2568
FBgn0259483	34.5485	25.6928	36.562	31.49348	24.5835	28.0931	41.25126	34.74441	37.2532	29.866274	33.40186	29.43315
FBgn0259676	3.91383	1.68908	6.05294	3.22498	1.96999	0.754152	9.30333	1.99139	4.98106	2.03417	3.18612	1.70196
FBgn0259677	0.156402	0.0245082	0.0413303	0.0569664	0	0.0670234	0.1040286	0.2088681	0.06002427	0.052735238	0.0442222	0.0809159
FBgn0259678	6.8068993	5.6275413	5.7591129	5.4526472	4.2819418	5.410773	3.8864418	7.246747	4.945777	3.953721	3.7234998	4.3169656
FBgn0259682	236.04049	214.50889	307.90351	306.15487	252.86839	325.86645	365.79692	298.01021	334.90261	315.8415	304.4587323	309.1054
FBgn0259683	0	0	0	0.11337	0.172195	0.0762196	0.19316	0	0.13652	0.0756183	0.137391	0
FBgn0259685	2.616430027	1.652030942	4.68836	2.69071	1.104096002	1.634479	4.9654	4.48472311	2.78663	1.548051	1.324502	2.045883001
FBgn0259699	3.38739	2.28358	3.03356	3.2063274	1.504332	3.291616	3.28519	7.327237	3.65208	3.172619	2.345178	4.474487
FBgn0259700	49.3197809	45.0604605	38.84364	44.8604474	24.68786305	49.84563585	37.53099562	49.63588706	41.34422054	39.946499	36.198358	37.757177
FBgn0259701	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0259702	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0259703	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0259704	14.4596	13.6593	18.2116	17.2171	10.4344	12.7891	27.2785	16.6638	20.3663	19.4824	23.4347	18.4646
FBgn0259705	10.4798	9.74406	11.9251	11.0395	9.94407	8.42209	19.3409	10.6963	11.1779	12.7187	15.6544	9.08063
FBgn0259707	0.994578	0.818213	1.97118	1.04148	0.515833	1.1873	1.15768	1.3666	1.63586	1.31384	1.31704	1.47349
FBgn0259708	2.334625	1.620931	1.423708	0.837259	0.804744	1.266524	1.051154	1.323801	0.897956	0.641353	0.5707468	1.114926
FBgn0259709	2.334625	1.620931	1.423708	0.837259	0.804744	1.266524	1.051154	1.323801	0.897956	0.641353	0.5707468	1.114926
FBgn0259710	0	0	0	0	0	0	0.150382	0	0	0	0	0
FBgn0259711	12.9379	10.4454	9.3649	9.88577	7.81884	8.57476	11.5051	8.63862	8.60453	8.96834	9.03186	7.69889
FBgn0259712	0.0425006	0	0.0336932	0.04644	0	0.0312221	0.0282687	0.0274814	0.0279616	0.0144299	0	0.0479738
FBgn0259713	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0259714	1.62179	1.30244	1.31249	2.04286	1.09348	2.38283	1.52817	2.55614	2.13399	1.79764	1.27514	1.9832
FBgn0259715	299.286	342.58	322.313	441.129	457.9	432.451	371.338	411.745	404.868	512.566	530.501	471.23
FBgn0259716	72.2726	78.7269	71.6825	96.0376	92.2069	104.705	67.1653	80.1518	76.3506	103.029	98.1287	82.2088
FBgn0259717	31.2089	34.2013	24.7415	30.0789	25.1414	29.6264	30.3285	26.47	27.6658	32.0512	30.8613	32.6545
FBgn0259718	12.21304	12.0474	12.1423	11.41262	10.13478	9.78098	18.24416	11.910368	10.933	13.38837	15.50989	12.316843
FBgn0259720	6.963104	6.767371	9.99496	6.6553	7.378686	4.911752	11.67049	9.27695	9.952461	7.238209	9.283707	7.616454
FBgn0259721	11.1871	8.73104	11.6672	12.1449	9.8242	11.011	14.2317	11.0613	11.4332	11.973	12.0814	11.3098
FBgn0259722	41.2592	46.1886	40.5581	39.8354	36.4651	38.9269	40.0652	37.0217	36.0976	42.715	39.99506	41.2889
FBgn0259725	9.21131	7.49723	8.292262	8.291046	6.82803	7.992244	10.687565	8.474771	8.25139	8.152626	8.080568	8.49563
FBgn0259726	9.21131	7.49723	8.292262	8.291046	6.82803	7.992244	10.687565	8.474771	8.25139	8.152626	8.080568	8.49563
FBgn0259727	8.18896	7.49723	7.68457	7.72589	6.82803	7.28608	9.98365	7.50791	7.08112	7.40033	7.18033	8.49563
FBgn0259728	7.50254	7.0837	7.23783	6.35042	5.56592	5.2827	7.77459	6.31958	6.02891	7.96553	7.58551	7.64808
FBgn0259729	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0259730	1.5614	0.94373	1.41466	1.67227	0.724974	1.89809	1.39708	1.81491	1.29631	1.29379	1.24304	1.33235
FBgn0259731	1.5614	0.94373	1.41466	1.67227	0.724974	1.89809	1.39708	1.81491	1.29631	1.29379	1.24304	1.33235
FBgn0259732	1.5614	0.94373	1.41466	1.67227	0.724974	1.89809	1.39708	1.81491	1.29631	1.29379	1.24304	1.33235
FBgn0259733	1.5614	0.94373	1.41466	1.67227	0.724974	1.89809	1.39708	1.81491	1.29631	1.29379	1.24304	1.33235
FBgn0259734	3.49520953	2.510286	4.606200629	3.741502	1.254658	3.023958491	5.915782	5.603477117	4.345937975	2.0618824	2.0936628	2.645967738
FBgn0259735	2.979494	1.562402	4.033712	2.331203	1.204361	1.629606	5.025453	6.3271503	3.206208	1.773917	1.727051	3.4415546
FBgn0259736	19.57678	14.230982	14.86890521	17.88368615	13.03937001	18.3057221	15.574674	29.168612	14.771812	14.73098914	10.1276504	20.41818301
FBgn0259737	0.334585	0	0	0	0	0	0	0.216347	0.110064	0	0	0.0944183
FBgn0259738	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0259739	0	0	0	0	0	0	0.140654	0	0	0	0	0
FBgn0259740	20.13004	9.258688	11.29673	15.63994	6.76406	14.92479	10.37957	21.31633	11.622943	12.06894	12.91192	12.66254
FBgn0259741	0.458772	0	0.242467	0.111399	0.126901	0.112342	0.40686	0.39553	0.201221	0.111456	0.202504	0.258926
FBgn0259742	6.08456	4.1556	5.9158	5.93769	3.09619	5.14458	6.56692	5.90153	5.85359	5.02032	5.16881	4.60035
FBgn0259745	2.326378003	0.610993	5.429962	3.9215791	0.9244945	0.528552	10.51383	3.0011825	5.630164	1.5504345	2.498006	1.90670701
FBgn0259748	26.9119	0	0	0.0803454	0.183052	0	0	0	0.145128	0.241159	0.438162	0
FBgn0259749	28.54258	26.69742785	24.73974	28.73024	25.24758	26.18739443	30.89082008	33.29361394	27.56758	24.08492407	24.58000114	27.4062546
FBgn0259785	13.03748	10.39587	19.40671	13.93538	7.897352	10.10304	24.13068	18.372112	15.88825	11.32636	12.7662	13.69185
FBgn0259789	0.5055051	0.120219	1.50925	0.5186393	0.133292814	0.072233554	1.762606795	0.636252628	1.3779938	0.177547528	0.275147	0.2541131
FBgn0259791	1.71431	0.311959	2.19202	2.61847	0.36712	0.0812502	5.25985	0.393336	3.05615	0.584416	0.69568	0.530586
FBgn0259794	0	0	0.0631849	0.0290297	0	0	0	0.0515359	0	0	0	0
FBgn0259795	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0259817	1.91743	2.4788	0.760041	1.48407	1.59115	2.1129	0.797094	1.08486	1.09204	1.56964	1.58693	2.57018
FBgn0259818	0.625457	0.661551	0.57332	0.68990643	0.469927	0.574339	0.961134	0.796215	0.616667	0.547936146	0.323229	0.848618365
FBgn0259821	0.5485552	0.417513	0.425828	0.437658	0.303473	0.441363	0.208408	0.665698	0.326529	0.2963165	0.207544118	0.457027
FBgn0259823	0.0215535	0.0528148	0.014844677	0.0818434	0.04661569	0.05502279	0.02490916	0.04843119	0.06159581	0.04094313	0.03719392	0.010568344
FBgn0259824	5.88519196	4.968062	7.47457	5.648052	3.697062	4.67786	9.7858	8.731664	7.40733	3.738629	3.773016	5.906066
FBgn0259831	0	0	0.203199	0.100185	0	0	0	0.165736	0	0	0	0.150289
FBgn0259832	22.8418	18.067	17.8209	21.1294	20.7601	23.9718	20.9807	19.4586	16.4591	20.3474	19.4448	21.6908
FBgn0259834	23.6079	17.93029	21.52293	16.02856	13.774604	14.09118	29.81011	30.86421	20.99235	16.35933	15.67977	27.52249
FBgn0259876	4.54726	3.268053445	6.375193	5.78387	2.9437	2.536010001	10.5305	5.26486	5.92074	4.21648	5.40679	4.0176
FBgn0259878	0.800829	0.769749	1.23909	0.608118	0.106226	0.361138	1.465567	1.237751	0.748332	0.42242	0.579988	0.381349
FBgn0259896	32.58329	26.26078	19.72743	19.04389	14.175872	23.89093	12.51721	16.7055	20.04366	18.15456	13.8016	18.9036
FBgn0259916	11.6954	11.17178	13.08875	9.91622	8.21342	8.99449	14.03287	10.89244	11.31319	8.15643	7.86855	11.22626
FBgn0259917	0	0	0	0	0	0	0	0.138262	0	0.0803761	0.146085	0
FBgn0259918	0.0342164	0	0	0.111696	0.0851815	0	0.0824188	0	0.067534	0	0	0.107476
FBgn0259922	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0259923	4.308027586	3.818428668	5.915116335	3.866181114	1.879610034	3.855249218	4.817966001	6.7528575	6.33313706	3.53084029	3.73465164	3.451780508
FBgn0259926	0.105287	0	0.0776466	0.035674	0.0812766	0	0	0	0.0692693	0.0383681	0.0697111	0
FBgn0259927	0.1632526	0.1151173	0.1455992	0.0891922	0.033868	0.1948854	0.1357312	0.367777	0.1187318	0.0835566	0.1351132	0.1266898
FBgn0259932	15.24106	12.7667	11.73366	12.03518	9.553290002	13.41110003	14.12534	10.77968349	13.29391	12.380712	13.39747	12.93903
FBgn0259933	5.87395	6.79714	7.28353	9.7099	4.37445	8.40903	7.71375	9.05716	8.91816	8.672	8.3767	6.97041
FBgn0259935	0.988031	0.743156	0.649004	0.606639	0.351386	0.476977	0.582069	1.07696	0.612892	0.349767	0.261673	0.52577
FBgn0259937	57.87341	38.8488	112.2083301	61.32143	34.07553602	29.88328604	155.59628	66.13095	88.857	62.05406	88.48909	55.69395
FBgn0259938	9.28103	6.047979903	8.06301197	6.779961	3.897923	8.21035	8.8047	13.68875	9.08843	5.700201	4.504255	9.56261
FBgn0259949	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0259950	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0259951	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0259952	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0259953	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0259954	0	0	0	0	0	0	0	0.638331	0	0	0	0
FBgn0259955	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0259956	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0259957	0	0	0	0.224173	0.510738	0	0	0	0	0	0	0
FBgn0259958	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0259959	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0259960	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0259961	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0259962	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0259963	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0259964	0	0	0	0	0	0	0	0	0	0.165911	0	0
FBgn0259965	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0259966	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0259967	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0259968	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0259969	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0259970	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0259971	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0259972	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0259973	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0259974	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0259975	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0259977	1.85402	1.08062	1.40472	1.26572	0.715328	0.932087	0.839071	1.60151	0.36519	0.723004	0.443914	0.798449
FBgn0259978	25.68479443	19.13755596	26.77297314	27.14675297	14.94687727	21.9169526	31.53138629	27.17260492	28.17301702	19.93299607	20.82763878	18.08650007
FBgn0259982	7.25915	3.21178	7.61668	6.14341	3.897799	4.07799	10.65069	4.831905	5.337742	3.96801	5.08905	4.81998
FBgn0259984	0.8654	0.363236	1.311464	0.999007	0.3006112	0.380175	2.0655709	2.30745	0.825391447	0.490151224	0.606821	0.947719
FBgn0259985	6.26426	3.896005534	5.530050963	5.54001	3.0269013	4.27823	7.55598	6.272370016	5.88785	4.58888	4.57216	5.984911
FBgn0259986	0	0	0.0348059	0.0159912	0	0	0	0	0.03000154	0	0	0.02573762
FBgn0259989	65.3239	66.2085	46.56594	73.6647	34.5512	125.6434	63.24538	61.9491	93.95937	50.5266	53.23218	42.6845
FBgn0259990	2.37841	1.09616	3.36437	2.53092	1.39318	2.1241	4.55977	2.74411	2.8841	2.44723	2.93338	1.89508
FBgn0259991	9.54574	9.60776	9.95244	10.4889	11.0103	8.77395	12.6593	8.54614	9.61459	11.0254	11.8196	9.33334
FBgn0259992	6.64126	5.98047	2.022082	7.253436	5.825411	5.540910236	3.811396	7.77945	5.53013	6.036967	3.035238	7.33469
FBgn0259994	0.579835	0.2844315	0.335017	0.391168	0.146442	0.44301	0.3188808	0.4564352	0.2653779	0.2226054	0.216994	0.339993
FBgn0259998	27.46482	0	0	0.0474101	0.108015	0	0	0	0	1.328158	2.413137	0
FBgn0260000	0.123552	0	0	0	0	0	0.0821788	0	0	0.0900485	0.163609	0
FBgn0260003	6.611062647	3.9830664	5.854453542	4.095157326	1.632032	3.915169073	5.244545371	11.26856842	4.872787932	2.799579182	2.388988258	5.194456037
FBgn0260004	6.65988	4.23446	3.61345	3.092059	2.694947	3.4494	2.422000023	3.64724	2.548947	3.16029	2.95028	2.56894
FBgn0260005	2.721435	2.71564	1.829445	2.423562	0.84170897	1.739937	1.901099	3.349991	0.57161304	1.398813	0.612165445	2.972694082
FBgn0260006	1.521	0.578102	3.12996	0.836885	0.510241	0.570571	3.53009	1.46478	1.9162	0.436345	0.342831	0.438351
FBgn0260007	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0260008	395.728504	327.092542	344.086143	312.080583	270.846057	332.241016	349.889394	318.113074	331.21965	355.287837	333.867677	339.237623
FBgn0260011	1.28891	1.03871	1.97063	2.5485	3.05594	0.743968	1.04101	1.60732	1.63541	1.71105	1.95062	0.779409
FBgn0260012	6.71101	4.00382	7.036907	6.327052	2.47923	4.65165	9.138799	10.44899	6.797949	4.396909	3.76435	6.859123
FBgn0260026	0.135104	0.127024	0.162287	0.148645025	0.1121091	0.198502	0.269586	0.436798	0.239246	0.25874	0.205547	0.457507
FBgn0260027	10.7376	8.44725	7.64384	8.54027	8.00119	8.85404	9.18253	7.93494	6.63189	9.50289	8.56037	8.2864
FBgn0260049	29.9215	20.8621	34.4962	27.6044	19.56900695	18.579409	42.968	30.487291	29.2916001	26.6033	31.768	22.35023
FBgn0260222	19.800506	20.371846	19.1309	21.65395	18.48169	19.61827	22.79539	19.00417	18.368127	23.07631	22.4627	20.28312
FBgn0260223	67.4459	60.3688	64.5466	75.2214	66.1613	60.2536	100.728	62.9404	72.1439	81.5452	85.4701	76.1259
FBgn0260224	7.78197	6.17337	9.31822	9.09379	8.27396	5.89549	12.0236	6.18506	6.77313	7.85772	9.12422	7.77761
FBgn0260226	0	0	0	0	0	0	0	0.267516	0	0.250583	0.455285	0.388092
FBgn0260228	520.95866	529.92527	410.76117	519.91413	421.59743	512.37416	348.43966	408.47557	379.20578	430.07636	354.86483	434.93466
FBgn0260229	12.8614	11.0558	10.7788	13.5925	10.3679	11.0081	15.3167	11.8013	11.4971	14.0012	14.3819	13.4346
FBgn0260230	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0260231	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0260233	0.233768	0.13301438	0.417948	0.200665677	0.11933	0	0.345494	0.06328576	0.336912109	0.14798442	0.136689511	0
FBgn0260234	0.066471	0.124992	0.0526962	0.169475	0.165479	0	0	0.0429809	0.087464	0.0726691	0.0880219	0
FBgn0260237	5.49395	4.38055	5.9868	4.75164	4.39796	3.8506	7.15349	5.24709	5.13442	4.5489	5.20573	5.1058
FBgn0260238	1.32942	1.993684	1.294291	2.51509	1.874313	1.87187	2.423457	1.908898	1.89505	2.767738	2.181498	2.710654
FBgn0260243	10.4494	6.04955	12.732	10.968	4.86955	6.12598	19.0361	8.55403	12.2933	9.51039	10.8721	8.10545
FBgn0260386	1.721779	1.10612	1.240883	0.942821035	0.610175461	0.699176	0.669168	1.416954	0.677266	0.832276228	0.725455177	1.118989
FBgn0260388	86.21598	93.29214	93.8972	92.30978	85.8778	102.01256	88.56247	87.96207	71.50788	82.14342	65.66975	88.83805
FBgn0260390	0	1.69683635	2.60E-08	0.001037823	1.5079749	0.00549319	0.739753121	0.063018201	0.774746024	0.394606866	1.615510147	0.70336509
FBgn0260392	46.1498	39.3948	41.3262	40.9479	35.6064	39.0293	53.7447	36.3304	38.3487	43.323	44.3476	43.5572
FBgn0260393	0	0	0	0.0387578	0.0883027	0.156344	0	0	0.0700085	0.116333	0.211365	0.0600569
FBgn0260396	18.9365	0	11.0294	0.14076	0	0	0	0	0	10.4215	0	10.4695
FBgn0260397	2.60577	1.509318	3.038746	2.346680277	0.879198	1.367332425	3.8298403	2.629220004	2.9823	1.457191551	1.468750001	1.640898
FBgn0260398	13.2304	8.46634	16.33550001	12.38463301	7.8320119	9.71439319	20.973853	13.3003585	14.92950302	11.31620687	11.95541013	13.947101
FBgn0260399	9.489311217	4.60092	24.55818724	13.18441	3.76608	2.7030405	36.26922661	10.96020195	19.2722	10.88780001	19.16750001	5.43329
FBgn0260400	1.638953	1.17208	1.3219718	1.50332	1.04062	1.63571	1.1889	2.23957	1.47806	1.4895108	1.21196	1.83042
FBgn0260401	11.2832	12.3944	10.3167	14.6761	12.5153	12.7968	14.7494	15.466	16.7228	15.6672	11.5367	12.8893
FBgn0260407	30.226	24.9122	31.5866	30.3826	27.5256	24.5118	40.7309	23.9864	31.2494	29.3251	32.6183	27.1397
